"sub","item","item_type","study_pos","ON_resp","ON_RT","RK_resp","accuracy"
39,"TALK","word",NA,"old",4.1491830349,"K",FALSE
39,"LEFT","word",NA,"new",1.28329992294,"N",TRUE
39,"FACT","word",33,"old",3.19915294647,"K",TRUE
39,"SOTE","nonword",3,"new",3.92175984383,"N",FALSE
39,"CASH","word",54,"old",1.03675699234,"R",TRUE
39,"SKIN","word",NA,"new",0.873939990997,"N",TRUE
39,"YAIL","nonword",NA,"new",0.903419971466,"N",TRUE
39,"SONG","word",25,"old",1.15944099426,"R",TRUE
39,"SOFT","word",5,"new",2.51049685478,"N",FALSE
40,"NARN","nonword",24,"old",4.0692589283,"R",TRUE
40,"WORK","word",44,"new",2.24370098114,"N",FALSE
40,"SNOW","word",NA,"new",1.30303287506,"N",TRUE
40,"ROOM","word",NA,"new",4.56662392616,"N",TRUE
40,"SHOP","word",53,"new",1.62511587143,"N",FALSE
40,"CWEB","nonword",47,"old",1.38488793373,"K",TRUE
40,"HALL","word",NA,"new",6.39340806007,"N",TRUE
40,"BLUE","word",NA,"new",1.32549715042,"N",TRUE
40,"SALT","word",7,"old",1.2171831131,"K",TRUE
40,"DAPT","nonword",5,"old",1.93638300896,"R",TRUE
40,"FACE","word",35,"old",3.71556901932,"R",TRUE
40,"TALK","word",NA,"new",3.2360200882,"N",TRUE
40,"TIME","word",45,"new",1.92897891998,"N",FALSE
40,"DENC","nonword",NA,"new",2.0042591095,"N",TRUE
40,"WIND","word",NA,"new",1.31957817078,"N",TRUE
40,"SIME","nonword",27,"old",1.59541797638,"R",TRUE
40,"ROAD","word",28,"new",1.06033205986,"N",FALSE
40,"CWUL","nonword",33,"old",2.90814399719,"R",TRUE
40,"BATH","word",48,"old",1.31294608116,"K",TRUE
40,"YAIL","nonword",25,"old",1.39405488968,"K",TRUE
40,"MYDE","nonword",49,"old",1.42737913132,"K",TRUE
40,"CLOF","nonword",NA,"new",1.66832900047,"N",TRUE
40,"LIFE","word",2,"new",3.37178611755,"N",FALSE
40,"WARM","word",NA,"new",1.66877102852,"N",TRUE
40,"MENC","nonword",NA,"new",2.47626495361,"N",TRUE
40,"WONE","nonword",NA,"new",1.49733304977,"N",TRUE
40,"SELF","word",NA,"new",7.18719100952,"N",TRUE
40,"SEAT","word",NA,"new",1.26486802101,"N",TRUE
40,"LORT","nonword",10,"new",1.39244699478,"N",FALSE
40,"HALF","word",NA,"new",1.64595007896,"N",TRUE
40,"HESP","nonword",NA,"new",2.46538901329,"N",TRUE
40,"BIRD","word",12,"new",1.13659000397,"N",FALSE
40,"KISS","word",37,"old",1.03442001343,"R",TRUE
40,"DOYS","nonword",NA,"new",1.63551712036,"N",TRUE
40,"SOAP","word",NA,"old",1.15303492546,"R",FALSE
40,"GIRL","word",NA,"new",1.13022208214,"N",TRUE
40,"VABB","nonword",46,"new",1.64389491081,"N",FALSE
40,"HOLD","word",NA,"new",1.01519918442,"N",TRUE
40,"YOGG","nonword",NA,"old",1.41701006889,"R",FALSE
40,"SKIN","word",21,"old",1.32417988777,"K",TRUE
40,"GWIC","nonword",NA,"new",2.06135702133,"N",TRUE
40,"WUIL","nonword",56,"old",1.20474910736,"R",TRUE
40,"CAKE","word",13,"old",1.43815517426,"R",TRUE
40,"LIKE","word",1,"old",1.32528877258,"K",TRUE
40,"CHUR","nonword",38,"new",1.4883351326,"N",FALSE
40,"ABST","nonword",NA,"new",1.47573208809,"N",TRUE
40,"LODD","nonword",NA,"old",1.60967707634,"R",FALSE
40,"ZARC","nonword",NA,"new",1.11649084091,"N",TRUE
40,"FEET","word",26,"old",1.27431821823,"K",TRUE
40,"SEFS","nonword",NA,"new",3.83341407776,"N",TRUE
40,"DUFE","nonword",NA,"new",1.44623303413,"N",TRUE
40,"MAKE","word",6,"old",1.250041008,"R",TRUE
40,"HAVE","word",NA,"new",1.33299803734,"N",TRUE
40,"WONC","nonword",NA,"new",0.998446941376,"N",TRUE
40,"JOSP","nonword",NA,"new",0.978066921234,"N",TRUE
40,"DOOR","word",NA,"old",1.01203989983,"R",FALSE
40,"BOOK","word",11,"new",1.17109799385,"N",FALSE
40,"LEFT","word",23,"old",0.956866025925,"K",TRUE
40,"RILM","nonword",9,"new",1.10783195496,"N",FALSE
40,"NAUC","nonword",NA,"new",1.41149997711,"N",TRUE
40,"SPIZ","nonword",60,"old",1.22119784355,"R",TRUE
40,"RETE","nonword",NA,"new",5.98650193214,"N",TRUE
40,"UFTS","nonword",NA,"new",4.52074313164,"N",TRUE
40,"LINE","word",NA,"new",1.6753180027,"N",TRUE
40,"ZYSE","nonword",NA,"new",1.88077688217,"N",TRUE
40,"DAUV","nonword",NA,"new",1.17219114304,"N",TRUE
40,"TUCE","nonword",NA,"new",1.62990188599,"N",TRUE
40,"FOMB","nonword",3,"old",1.40331602097,"K",TRUE
40,"SWAZ","nonword",42,"old",1.04857397079,"K",TRUE
40,"CHIE","nonword",51,"old",1.43793916702,"R",TRUE
40,"GOOD","word",NA,"old",1.89928913116,"R",FALSE
40,"PLOK","nonword",NA,"new",1.23024201393,"N",TRUE
40,"HOAB","nonword",20,"old",1.54799008369,"K",TRUE
40,"NOGE","nonword",52,"old",1.48119807243,"K",TRUE
40,"YEAR","word",NA,"new",1.34413409233,"N",TRUE
40,"CASH","word",NA,"new",1.60768389702,"N",TRUE
40,"LATT","nonword",4,"old",1.05150914192,"K",TRUE
40,"ZELF","nonword",54,"old",1.37673592567,"K",TRUE
40,"REST","word",NA,"new",2.09977388382,"N",TRUE
40,"FACT","word",NA,"new",1.27708601952,"N",TRUE
40,"TREE","word",NA,"new",1.26665306091,"N",TRUE
40,"MIND","word",NA,"new",1.19426989555,"N",TRUE
40,"SOTE","nonword",36,"old",1.9520008564,"R",TRUE
40,"RAIN","word",8,"new",1.33079409599,"N",FALSE
40,"ZUNK","nonword",NA,"new",1.30038905144,"N",TRUE
40,"DATE","word",43,"old",0.980045080185,"K",TRUE
40,"CALL","word",19,"old",1.04744505882,"K",TRUE
40,"COLD","word",57,"old",1.17284703255,"R",TRUE
40,"TRUV","nonword",NA,"new",2.5938501358,"N",TRUE
40,"HAND","word",NA,"old",1.14339613914,"R",FALSE
40,"COLV","nonword",NA,"new",5.15056490898,"N",TRUE
40,"SNUZ","nonword",NA,"old",1.14101696014,"R",FALSE
40,"COAT","word",41,"old",1.56652808189,"R",TRUE
40,"FOSK","nonword",34,"new",0.987426042557,"N",FALSE
40,"SOFT","word",NA,"new",1.61909794807,"N",TRUE
40,"WASH","word",17,"old",1.26872706413,"R",TRUE
40,"GWUZ","nonword",58,"new",1.55995297432,"N",FALSE
40,"NALN","nonword",15,"old",1.04358100891,"R",TRUE
40,"HELP","word",18,"old",1.09890413284,"R",TRUE
40,"TASP","nonword",32,"new",1.09208202362,"N",FALSE
40,"DWEK","nonword",14,"old",2.50195908546,"R",TRUE
40,"JAUK","nonword",NA,"new",2.74069595337,"N",TRUE
40,"KNEE","word",22,"old",0.980082988739,"R",TRUE
40,"VEUL","nonword",30,"old",2.52344799042,"R",TRUE
40,"KLIB","nonword",NA,"new",0.968070030212,"N",TRUE
40,"BEEF","word",NA,"new",3.60383605957,"N",TRUE
40,"HEWF","nonword",50,"old",1.13499999046,"K",TRUE
40,"SONG","word",NA,"new",1.40179395676,"N",TRUE
40,"WALK","word",39,"old",1.2296769619,"R",TRUE
40,"ZEAM","nonword",16,"old",1.20094704628,"K",TRUE
40,"GATE","word",31,"new",2.30388212204,"N",FALSE
40,"WONS","nonword",59,"old",1.28745794296,"R",TRUE
40,"KEPH","nonword",NA,"new",1.82056188583,"N",TRUE
40,"WANT","word",NA,"new",2.54000902176,"N",TRUE
40,"HEAD","word",NA,"old",1.82736706734,"R",FALSE
40,"PAGE","word",40,"new",1.2202501297,"N",FALSE
40,"HOME","word",55,"new",1.30772399902,"N",FALSE
40,"JALT","nonword",NA,"new",1.61927509308,"N",TRUE
40,"NOTE","word",NA,"old",1.38105297089,"R",FALSE
40,"LOOK","word",29,"new",1.0260591507,"N",FALSE
41,"SONG","word",33,"old",5.30168318748,"R",TRUE
41,"BATH","word",12,"old",3.05948615074,"R",TRUE
41,"CASH","word",NA,"new",1.69152593613,"N",TRUE
41,"SOFT","word",NA,"old",2.18911910057,"K",FALSE
41,"YAIL","nonword",NA,"new",3.4538769722,"N",TRUE
41,"SKIN","word",NA,"new",1.35873293877,"N",TRUE
41,"CALL","word",14,"old",1.75645017624,"R",TRUE
41,"UFTS","nonword",57,"old",1.62153291702,"R",TRUE
41,"TREE","word",NA,"old",2.97668194771,"R",FALSE
41,"BOOK","word",NA,"old",1.60345101357,"R",FALSE
41,"SHOP","word",NA,"new",1.92236113548,"N",TRUE
41,"TASP","nonword",49,"old",1.21402907372,"R",TRUE
41,"WARM","word",NA,"new",5.51707291603,"N",TRUE
41,"FOSK","nonword",45,"old",1.18565487862,"R",TRUE
41,"PLOK","nonword",30,"old",1.95293092728,"K",TRUE
41,"RETE","nonword",NA,"new",2.19565606117,"N",TRUE
41,"JOSP","nonword",NA,"old",1.21716094017,"R",FALSE
41,"NALN","nonword",NA,"new",2.35420417786,"N",TRUE
41,"NOGE","nonword",NA,"old",1.12776303291,"R",FALSE
41,"DAUV","nonword",24,"old",1.327023983,"R",TRUE
41,"SNOW","word",56,"old",2.62219309807,"K",TRUE
41,"PAGE","word",10,"old",2.53507590294,"R",TRUE
41,"MENC","nonword",NA,"new",2.0438439846,"N",TRUE
41,"HOME","word",NA,"old",0.975375890732,"R",FALSE
41,"NOTE","word",42,"old",1.4706389904,"R",TRUE
41,"LATT","nonword",NA,"new",1.83170008659,"N",TRUE
41,"WASH","word",NA,"new",1.70096993446,"N",TRUE
41,"HELP","word",NA,"old",1.5007109642,"R",FALSE
41,"GATE","word",NA,"old",2.44200110435,"R",FALSE
41,"CLOF","nonword",31,"old",1.53885293007,"R",TRUE
41,"REST","word",22,"new",1.27384614944,"N",FALSE
41,"SOAP","word",40,"old",1.15154194832,"R",TRUE
41,"WANT","word",59,"old",1.13683509827,"R",TRUE
41,"KLIB","nonword",34,"old",1.96595096588,"K",TRUE
41,"DOYS","nonword",39,"old",1.67697095871,"R",TRUE
41,"LODD","nonword",NA,"new",1.47575211525,"N",TRUE
41,"YEAR","word",18,"old",2.0175011158,"R",TRUE
41,"GWUZ","nonword",NA,"old",1.66273188591,"R",FALSE
41,"RILM","nonword",NA,"old",1.71598911285,"R",FALSE
41,"JAUK","nonword",NA,"old",1.67312598228,"K",FALSE
41,"HAVE","word",NA,"old",1.46428012848,"R",FALSE
41,"LIFE","word",51,"old",1.07356309891,"R",TRUE
41,"HOAB","nonword",NA,"old",1.3168399334,"R",FALSE
41,"WONS","nonword",NA,"new",1.63808202744,"N",TRUE
41,"ROOM","word",5,"old",1.00361514091,"R",TRUE
41,"LIKE","word",48,"old",1.47292089462,"R",TRUE
41,"SPIZ","nonword",NA,"new",2.26193213463,"N",TRUE
41,"WONE","nonword",NA,"new",5.90137195587,"N",TRUE
41,"LORT","nonword",NA,"new",1.41157579422,"N",TRUE
41,"YOGG","nonword",NA,"old",1.21331715584,"K",FALSE
41,"FEET","word",17,"old",0.976590871811,"R",TRUE
41,"ROAD","word",NA,"old",1.21989989281,"R",FALSE
41,"ZYSE","nonword",16,"old",2.51915097237,"R",TRUE
41,"JALT","nonword",NA,"new",1.39800786972,"N",TRUE
41,"HALL","word",41,"old",1.02764105797,"R",TRUE
41,"LINE","word",NA,"old",1.67504096031,"R",FALSE
41,"HOLD","word",52,"old",1.36626315117,"R",TRUE
41,"SEAT","word",NA,"new",1.65727114677,"N",TRUE
41,"VEUL","nonword",15,"old",1.09080696106,"R",TRUE
41,"COLD","word",25,"old",1.36823105812,"R",TRUE
41,"ZUNK","nonword",NA,"old",2.77945995331,"K",FALSE
41,"KEPH","nonword",2,"old",1.73832297325,"R",TRUE
41,"CWEB","nonword",NA,"old",1.33162903786,"K",FALSE
41,"SEFS","nonword",6,"new",2.99659705162,"N",FALSE
41,"KISS","word",NA,"new",1.47360801697,"N",TRUE
41,"FOMB","nonword",NA,"old",1.25535607338,"R",FALSE
41,"CHUR","nonword",19,"old",1.86066007614,"R",TRUE
41,"LOOK","word",NA,"old",1.34369897842,"K",FALSE
41,"TALK","word",NA,"old",1.1567800045,"R",FALSE
41,"ZEAM","nonword",NA,"new",1.52006983757,"N",TRUE
41,"ABST","nonword",50,"old",1.33180499077,"R",TRUE
41,"DUFE","nonword",NA,"old",1.24499416351,"R",FALSE
41,"SOTE","nonword",58,"old",1.27228617668,"R",TRUE
41,"SALT","word",NA,"new",1.47730183601,"N",TRUE
41,"TIME","word",32,"old",0.955072879791,"R",TRUE
41,"TRUV","nonword",35,"old",0.991089820862,"R",TRUE
41,"WIND","word",NA,"new",1.3875849247,"N",TRUE
41,"RAIN","word",47,"old",0.955276012421,"R",TRUE
41,"CAKE","word",NA,"new",2.26644992828,"N",TRUE
41,"WONC","nonword",53,"old",1.20984220505,"R",TRUE
41,"WALK","word",11,"old",3.26326823235,"K",TRUE
41,"WUIL","nonword",NA,"new",2.33178496361,"N",TRUE
41,"MYDE","nonword",4,"old",0.981287956238,"R",TRUE
41,"SNUZ","nonword",46,"new",1.6323568821,"N",FALSE
41,"SIME","nonword",NA,"new",2.0059530735,"N",TRUE
41,"TUCE","nonword",9,"old",1.09765291214,"K",TRUE
41,"HESP","nonword",38,"old",3.09275794029,"K",TRUE
41,"COAT","word",8,"old",1.30754113197,"R",TRUE
41,"SELF","word",NA,"old",30.0777988434,"K",FALSE
41,"VABB","nonword",20,"old",1.13262104988,"R",TRUE
41,"LEFT","word",NA,"old",1.42796301842,"K",FALSE
41,"ZARC","nonword",21,"old",0.897150993347,"R",TRUE
41,"BEEF","word",NA,"new",1.77233695984,"N",TRUE
41,"WORK","word",1,"old",0.901973009109,"R",TRUE
41,"GWIC","nonword",28,"old",1.13139486313,"K",TRUE
41,"BIRD","word",55,"old",4.13886094093,"K",TRUE
41,"HALF","word",36,"new",1.4329969883,"N",FALSE
41,"NAUC","nonword",37,"old",1.06276392937,"R",TRUE
41,"NARN","nonword",NA,"old",2.93402791023,"K",FALSE
41,"ZELF","nonword",NA,"new",2.82462000847,"N",TRUE
41,"DENC","nonword",54,"old",1.16799092293,"K",TRUE
41,"HEWF","nonword",NA,"new",1.79707193375,"N",TRUE
41,"BLUE","word",NA,"new",1.82648992538,"N",TRUE
41,"HAND","word",23,"old",0.969951152802,"R",TRUE
41,"CHIE","nonword",60,"old",1.29540896416,"K",TRUE
41,"GIRL","word",NA,"new",1.46852612495,"N",TRUE
41,"MAKE","word",13,"old",1.10017299652,"R",TRUE
41,"DATE","word",27,"new",1.75531005859,"N",FALSE
41,"GOOD","word",7,"old",0.808964967728,"R",TRUE
41,"COLV","nonword",44,"old",0.838359117508,"R",TRUE
41,"FACE","word",NA,"old",1.14551901817,"K",FALSE
41,"HEAD","word",NA,"old",3.06884503365,"R",FALSE
41,"DWEK","nonword",26,"old",1.15374302864,"R",TRUE
41,"DAPT","nonword",NA,"old",1.30899810791,"R",FALSE
41,"MIND","word",NA,"new",0.954038858414,"N",TRUE
41,"KNEE","word",NA,"new",1.1357049942,"N",TRUE
41,"CWUL","nonword",NA,"old",0.937557935715,"R",FALSE
41,"FACT","word",29,"new",1.05266690254,"N",FALSE
41,"SWAZ","nonword",43,"old",0.950555801392,"R",TRUE
41,"DOOR","word",3,"old",0.965852022171,"R",TRUE
42,"HAVE","word",47,"old",9.10716700554,"R",TRUE
42,"ZYSE","nonword",40,"old",4.89418911934,"K",TRUE
42,"FACT","word",54,"new",5.17225909233,"N",FALSE
42,"GWIC","nonword",NA,"new",3.09273600578,"N",TRUE
42,"DOOR","word",NA,"old",7.78230810165,"R",FALSE
42,"HALF","word",NA,"new",3.08469605446,"N",TRUE
42,"YEAR","word",NA,"old",1.80813384056,"R",FALSE
42,"SOAP","word",NA,"new",1.84680700302,"N",TRUE
42,"ROOM","word",20,"old",2.09042906761,"R",TRUE
42,"TRUV","nonword",21,"old",2.70957899094,"R",TRUE
42,"LIFE","word",38,"new",4.35840392113,"N",FALSE
42,"RETE","nonword",NA,"old",3.17124295235,"K",FALSE
42,"ZELF","nonword",NA,"new",2.25343990326,"N",TRUE
42,"GATE","word",43,"old",3.09501004219,"R",TRUE
42,"DATE","word",NA,"new",3.24347186089,"N",TRUE
42,"LODD","nonword",NA,"new",1.70245099068,"N",TRUE
42,"CHIE","nonword",14,"old",3.63808608055,"R",TRUE
42,"ZARC","nonword",59,"old",2.63475799561,"R",TRUE
42,"KEPH","nonword",NA,"new",2.91932988167,"N",TRUE
42,"JALT","nonword",39,"new",5.5965089798,"N",FALSE
42,"COAT","word",NA,"old",3.0412299633,"K",FALSE
42,"LOOK","word",NA,"old",4.6539978981,"R",FALSE
42,"HEAD","word",NA,"old",1.21032786369,"R",FALSE
42,"TUCE","nonword",NA,"old",5.41167116165,"K",FALSE
42,"BOOK","word",1,"old",1.38359189034,"R",TRUE
42,"MYDE","nonword",28,"old",3.71297192574,"R",TRUE
42,"RILM","nonword",48,"new",6.16745209694,"N",FALSE
42,"LATT","nonword",NA,"old",3.14582705498,"K",FALSE
42,"CASH","word",41,"old",6.63478398323,"R",TRUE
42,"COLV","nonword",16,"new",25.0233290195,"N",FALSE
42,"NOTE","word",27,"new",4.34602808952,"N",FALSE
42,"WONC","nonword",50,"old",1.27283406258,"K",TRUE
42,"YAIL","nonword",NA,"new",3.51813197136,"N",TRUE
42,"CLOF","nonword",NA,"old",1.29104781151,"R",FALSE
42,"FOMB","nonword",53,"new",6.67831206322,"N",FALSE
42,"KISS","word",22,"new",6.30647301674,"N",FALSE
42,"COLD","word",34,"old",0.984638929367,"R",TRUE
42,"TASP","nonword",6,"old",1.19192695618,"R",TRUE
42,"MIND","word",46,"new",1.42704296112,"N",FALSE
42,"WUIL","nonword",3,"old",1.29077100754,"R",TRUE
42,"WARM","word",30,"new",2.58589100838,"N",FALSE
42,"BATH","word",60,"old",1.52130699158,"R",TRUE
42,"LINE","word",31,"new",2.02815103531,"N",FALSE
42,"MENC","nonword",NA,"new",2.13163805008,"N",TRUE
42,"SOFT","word",NA,"new",1.66889882088,"N",TRUE
42,"NARN","nonword",NA,"old",3.98054909706,"K",FALSE
42,"JOSP","nonword",18,"old",1.81309199333,"R",TRUE
42,"SONG","word",4,"old",3.78215003014,"R",TRUE
42,"DAUV","nonword",5,"old",1.34279489517,"R",TRUE
42,"PLOK","nonword",NA,"new",1.35168814659,"N",TRUE
42,"KLIB","nonword",24,"old",1.13350296021,"R",TRUE
42,"REST","word",NA,"new",2.31658315659,"N",TRUE
42,"CAKE","word",11,"new",2.88990402222,"N",FALSE
42,"DWEK","nonword",NA,"old",3.2532980442,"K",FALSE
42,"HOLD","word",15,"old",1.46177577972,"R",TRUE
42,"CWEB","nonword",NA,"new",2.58886098862,"N",TRUE
42,"TALK","word",NA,"new",3.8681230545,"N",TRUE
42,"FOSK","nonword",35,"old",1.73097395897,"R",TRUE
42,"WASH","word",42,"new",3.44803190231,"N",FALSE
42,"DENC","nonword",NA,"new",5.82703590393,"N",TRUE
42,"DUFE","nonword",NA,"old",1.46562385559,"K",FALSE
42,"BEEF","word",37,"new",2.98242902756,"N",FALSE
42,"ABST","nonword",NA,"new",3.16556191444,"N",TRUE
42,"SPIZ","nonword",55,"old",1.37665390968,"R",TRUE
42,"LORT","nonword",32,"new",6.81201004982,"N",FALSE
42,"YOGG","nonword",29,"old",2.42021489143,"R",TRUE
42,"WONS","nonword",NA,"new",3.81289696693,"N",TRUE
42,"LEFT","word",10,"old",1.67801523209,"R",TRUE
42,"VABB","nonword",NA,"new",1.4748249054,"N",TRUE
42,"NAUC","nonword",NA,"old",3.59261894226,"R",FALSE
42,"LIKE","word",NA,"new",1.33699083328,"N",TRUE
42,"SOTE","nonword",NA,"old",2.56272006035,"K",FALSE
42,"SEAT","word",44,"old",1.49167299271,"R",TRUE
42,"HEWF","nonword",45,"old",1.44485616684,"K",TRUE
42,"SNUZ","nonword",57,"old",1.16419386864,"R",TRUE
42,"TREE","word",NA,"new",1.11926007271,"N",TRUE
42,"GWUZ","nonword",23,"old",1.2370159626,"R",TRUE
42,"WORK","word",NA,"new",3.27617383003,"N",TRUE
42,"SHOP","word",19,"old",1.3772881031,"K",TRUE
42,"HESP","nonword",33,"old",3.60024499893,"R",TRUE
42,"BIRD","word",NA,"new",1.96255898476,"N",TRUE
42,"ROAD","word",49,"new",1.88590502739,"N",FALSE
42,"CALL","word",8,"old",2.64166998863,"R",TRUE
42,"HELP","word",NA,"new",2.46019697189,"N",TRUE
42,"WALK","word",NA,"old",4.43583679199,"R",FALSE
42,"NALN","nonword",NA,"new",1.8058321476,"N",TRUE
42,"KNEE","word",NA,"new",3.24930286407,"N",TRUE
42,"NOGE","nonword",NA,"old",1.47646403313,"K",FALSE
42,"VEUL","nonword",NA,"old",2.53971886635,"K",FALSE
42,"HALL","word",NA,"new",1.43624520302,"N",TRUE
42,"DAPT","nonword",56,"old",3.64201688766,"K",TRUE
42,"ZUNK","nonword",NA,"new",1.96247386932,"N",TRUE
42,"WANT","word",9,"old",1.79033184052,"R",TRUE
42,"SELF","word",NA,"new",2.41887402534,"N",TRUE
42,"BLUE","word",NA,"new",1.49212384224,"N",TRUE
42,"UFTS","nonword",2,"old",2.26193594933,"R",TRUE
42,"SWAZ","nonword",7,"old",12.4111700058,"K",TRUE
42,"GIRL","word",26,"new",2.96256184578,"N",FALSE
42,"HAND","word",51,"new",1.17359995842,"N",FALSE
42,"SIME","nonword",NA,"new",1.38313889503,"N",TRUE
42,"SKIN","word",NA,"new",1.23072195053,"N",TRUE
42,"RAIN","word",NA,"old",2.12461495399,"R",FALSE
42,"SEFS","nonword",NA,"old",2.36545705795,"R",FALSE
42,"MAKE","word",13,"new",3.91235589981,"N",FALSE
42,"GOOD","word",12,"new",1.47707486153,"N",FALSE
42,"WONE","nonword",36,"old",1.18682718277,"R",TRUE
42,"JAUK","nonword",58,"old",1.98815011978,"R",TRUE
42,"CHUR","nonword",17,"old",2.61521697044,"R",TRUE
42,"ZEAM","nonword",52,"new",1.28184890747,"N",FALSE
42,"HOAB","nonword",NA,"new",1.97341299057,"N",TRUE
42,"PAGE","word",NA,"new",1.35077810287,"N",TRUE
42,"FEET","word",NA,"old",1.62837100029,"R",FALSE
42,"FACE","word",NA,"new",1.08524417877,"N",TRUE
42,"CWUL","nonword",NA,"new",4.32097101212,"N",TRUE
42,"HOME","word",NA,"new",1.36966896057,"N",TRUE
42,"SNOW","word",NA,"old",2.16337323189,"K",FALSE
42,"TIME","word",NA,"new",3.92619895935,"N",TRUE
42,"DOYS","nonword",NA,"new",1.48096418381,"N",TRUE
42,"SALT","word",25,"old",2.77269792557,"R",TRUE
42,"WIND","word",NA,"new",1.6972899437,"N",TRUE
43,"DOYS","nonword",NA,"new",4.96438002586,"N",TRUE
43,"HALF","word",NA,"new",2.00682497025,"N",TRUE
43,"BATH","word",NA,"new",1.13813686371,"N",TRUE
43,"HOME","word",NA,"old",1.37206411362,"R",FALSE
43,"HAND","word",NA,"new",2.18779683113,"N",TRUE
43,"HEAD","word",NA,"new",1.49110794067,"N",TRUE
43,"DUFE","nonword",50,"old",2.88498592377,"K",TRUE
43,"MIND","word",NA,"new",3.14540600777,"N",TRUE
43,"WIND","word",36,"new",1.02437400818,"N",FALSE
43,"RETE","nonword",5,"old",1.15232110023,"R",TRUE
43,"NAUC","nonword",NA,"new",1.82319784164,"N",TRUE
43,"SNUZ","nonword",38,"old",1.35079407692,"R",TRUE
43,"LODD","nonword",16,"new",1.63372588158,"N",FALSE
43,"SONG","word",NA,"new",1.07112598419,"N",TRUE
43,"WONS","nonword",NA,"new",1.23688006401,"N",TRUE
43,"COLD","word",NA,"old",1.3546769619,"R",FALSE
43,"HESP","nonword",51,"old",5.56428098679,"R",TRUE
43,"ROAD","word",NA,"old",3.56410503387,"R",FALSE
43,"HAVE","word",NA,"old",1.35486793518,"R",FALSE
43,"SHOP","word",NA,"new",2.40390300751,"N",TRUE
43,"KLIB","nonword",NA,"old",1.30327296257,"R",FALSE
43,"SPIZ","nonword",NA,"old",2.6944899559,"R",FALSE
43,"YAIL","nonword",NA,"new",11.3194949627,"N",TRUE
43,"RAIN","word",NA,"new",2.170140028,"N",TRUE
43,"CWUL","nonword",19,"old",0.961619853973,"R",TRUE
43,"GIRL","word",NA,"new",31.2440011501,"N",TRUE
43,"BOOK","word",NA,"new",1.30460500717,"N",TRUE
43,"TIME","word",33,"old",1.12040901184,"R",TRUE
43,"DAPT","nonword",NA,"old",2.60378694534,"R",FALSE
43,"SEFS","nonword",NA,"new",1.65837883949,"N",TRUE
43,"RILM","nonword",NA,"old",1.87600898743,"R",FALSE
43,"TREE","word",NA,"old",18.6099228859,"R",FALSE
43,"SWAZ","nonword",NA,"old",15.0306680202,"R",FALSE
43,"HEWF","nonword",NA,"old",1.09966087341,"R",FALSE
43,"SOFT","word",10,"new",1.59084582329,"N",FALSE
43,"SALT","word",44,"old",2.15657401085,"R",TRUE
43,"GOOD","word",NA,"new",1.06291985512,"N",TRUE
43,"BEEF","word",7,"new",1.62265491486,"N",FALSE
43,"LOOK","word",NA,"new",1.27006292343,"N",TRUE
43,"CLOF","nonword",53,"old",1.01991701126,"R",TRUE
43,"FACE","word",8,"new",1.15909004211,"N",FALSE
43,"GWIC","nonword",NA,"old",1.9887239933,"R",FALSE
43,"BLUE","word",NA,"new",1.49179291725,"N",TRUE
43,"WONC","nonword",57,"old",1.08533906937,"R",TRUE
43,"KISS","word",49,"old",0.866707801819,"R",TRUE
43,"NOGE","nonword",NA,"old",1.13990187645,"R",FALSE
43,"YEAR","word",40,"old",0.827245950699,"R",TRUE
43,"BIRD","word",NA,"old",1.07667803764,"R",FALSE
43,"ROOM","word",NA,"new",3.66386413574,"N",TRUE
43,"LINE","word",4,"new",1.13471889496,"N",FALSE
43,"VEUL","nonword",NA,"new",1.20831298828,"N",TRUE
43,"SIME","nonword",3,"new",0.979760885239,"N",FALSE
43,"WUIL","nonword",56,"old",1.08375096321,"R",TRUE
43,"HALL","word",NA,"new",1.43467187881,"N",TRUE
43,"JOSP","nonword",52,"old",3.9366440773,"R",TRUE
43,"HOLD","word",1,"old",1.0350830555,"R",TRUE
43,"FOSK","nonword",NA,"old",1.23213601112,"R",FALSE
43,"CHUR","nonword",32,"old",0.66734290123,"R",TRUE
43,"WALK","word",20,"old",1.63881802559,"R",TRUE
43,"DOOR","word",NA,"new",1.83389997482,"N",TRUE
43,"CWEB","nonword",11,"old",1.01536893845,"R",TRUE
43,"SOAP","word",37,"old",1.2787399292,"R",TRUE
43,"COLV","nonword",NA,"old",0.709982872009,"R",FALSE
43,"HOAB","nonword",NA,"old",0.709753036499,"R",FALSE
43,"ZELF","nonword",NA,"old",0.699043035507,"R",FALSE
43,"WANT","word",35,"old",1.30868506432,"R",TRUE
43,"TALK","word",43,"old",1.15980792046,"R",TRUE
43,"MAKE","word",26,"new",0.890969991684,"N",FALSE
43,"KEPH","nonword",29,"new",1.06064105034,"N",FALSE
43,"DWEK","nonword",28,"old",0.996308088303,"R",TRUE
43,"DATE","word",NA,"new",1.01945590973,"N",TRUE
43,"TUCE","nonword",59,"new",0.683190822601,"N",FALSE
43,"WORK","word",6,"new",0.766880989075,"N",FALSE
43,"LORT","nonword",NA,"new",0.698403835297,"N",TRUE
43,"UFTS","nonword",24,"new",0.692104816437,"N",FALSE
43,"SOTE","nonword",2,"new",0.581766843796,"N",FALSE
43,"JALT","nonword",42,"new",0.61349105835,"N",FALSE
43,"WARM","word",48,"new",0.615125894547,"N",FALSE
43,"SNOW","word",18,"new",1.17712402344,"N",FALSE
